C,Story,Emotion,Val
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Boredom,Boredom,0.9991059667904936
0.24845484882259497,Boredom,Fear,0.00015084083810214653
0.24845484882259497,Boredom,Happiness,1.886625669183253e-05
0.24845484882259497,Boredom,Joy,0.00017981830977359994
0.24845484882259497,Boredom,Pride,0.00017202798426214227
0.24845484882259497,Boredom,Sadness,0.00012483322009655516
0.24845484882259497,Boredom,Shame,0.000247646600579876
0.24845484882259497,Fear,Boredom,0.00043320139863005597
0.24845484882259497,Fear,Fear,0.9828681131374702
0.24845484882259497,Fear,Happiness,0.0005346516470537618
0.24845484882259497,Fear,Joy,0.0004510000678629981
0.24845484882259497,Fear,Pride,0.0006294193715741548
0.24845484882259497,Fear,Sadness,0.005520943149729002
0.24845484882259497,Fear,Shame,0.009562671227679054
0.24845484882259497,Fear,Boredom,0.00044748591494290395
0.24845484882259497,Fear,Fear,0.981740375485196
0.24845484882259497,Fear,Happiness,0.0005500078242708342
0.24845484882259497,Fear,Joy,0.00045789660224671664
0.24845484882259497,Fear,Pride,0.0006379583072385588
0.24845484882259497,Fear,Sadness,0.00595468158161659
0.24845484882259497,Fear,Shame,0.010211594284488671
0.24845484882259497,Fear,Boredom,0.00042992682502317013
0.24845484882259497,Fear,Fear,0.9831216650355551
0.24845484882259497,Fear,Happiness,0.0005311269210701445
0.24845484882259497,Fear,Joy,0.0004494653155438926
0.24845484882259497,Fear,Pride,0.0006274768120000803
0.24845484882259497,Fear,Sadness,0.00542386254640503
0.24845484882259497,Fear,Shame,0.009416476544402416
0.24845484882259497,Fear,Boredom,0.00044202854488949704
0.24845484882259497,Fear,Fear,0.982175358397287
0.24845484882259497,Fear,Happiness,0.0005441446012703632
0.24845484882259497,Fear,Joy,0.00045522309860262394
0.24845484882259497,Fear,Pride,0.0006346829078824284
0.24845484882259497,Fear,Sadness,0.005787014338352977
0.24845484882259497,Fear,Shame,0.00996154811171494
0.24845484882259497,Fear,Boredom,0.0004278067730756886
0.24845484882259497,Fear,Fear,0.983284821494513
0.24845484882259497,Fear,Happiness,0.0005288439490002306
0.24845484882259497,Fear,Joy,0.00044848086973947165
0.24845484882259497,Fear,Pride,0.0006262218598474201
0.24845484882259497,Fear,Sadness,0.005361480808238029
0.24845484882259497,Fear,Shame,0.009322344245586
0.24845484882259497,Fear,Boredom,0.00042837092855013584
0.24845484882259497,Fear,Fear,0.983241481799196
0.24845484882259497,Fear,Happiness,0.0005294515336525409
0.24845484882259497,Fear,Joy,0.00044874212930808135
0.24845484882259497,Fear,Pride,0.0006265556046293482
0.24845484882259497,Fear,Sadness,0.00537804465748827
0.24845484882259497,Fear,Shame,0.009347353347175775
0.24845484882259497,Fear,Boredom,0.0004309203680463727
0.24845484882259497,Fear,Fear,0.9830449323420589
0.24845484882259497,Fear,Happiness,0.0005321965519893152
0.24845484882259497,Fear,Joy,0.00044992915478828306
0.24845484882259497,Fear,Pride,0.0006280656606470721
0.24845484882259497,Fear,Sadness,0.005453224688975397
0.24845484882259497,Fear,Shame,0.009460731233494543
0.24845484882259497,Fear,Boredom,0.0004347777921142351
0.24845484882259497,Fear,Fear,0.9827453861144466
0.24845484882259497,Fear,Happiness,0.0005363478373794771
0.24845484882259497,Fear,Joy,0.0004517450515610817
0.24845484882259497,Fear,Pride,0.0006303564033988317
0.24845484882259497,Fear,Sadness,0.005567992235281896
0.24845484882259497,Fear,Shame,0.009633394565817664
0.24845484882259497,Fear,Boredom,0.0004391113227820504
0.24845484882259497,Fear,Fear,0.9824057889987146
0.24845484882259497,Fear,Happiness,0.0005410086651785044
0.24845484882259497,Fear,Joy,0.0004538136060419058
0.24845484882259497,Fear,Pride,0.000632938859318905
0.24845484882259497,Fear,Sadness,0.005698378935650044
0.24845484882259497,Fear,Shame,0.009828959612313753
0.24845484882259497,Fear,Boredom,0.00043163168082266444
0.24845484882259497,Fear,Fear,0.9829898907144141
0.24845484882259497,Fear,Happiness,0.0005329622371495729
0.24845484882259497,Fear,Joy,0.000450262208863181
0.24845484882259497,Fear,Pride,0.0006284875284276225
0.24845484882259497,Fear,Sadness,0.005474296003210713
0.24845484882259497,Fear,Shame,0.00949246962711242
0.24845484882259497,Happiness,Boredom,0.008760771400167606
0.24845484882259497,Happiness,Fear,0.0003798361780798922
0.24845484882259497,Happiness,Happiness,0.8252483964638839
0.24845484882259497,Happiness,Joy,0.000590893102115829
0.24845484882259497,Happiness,Pride,0.10161467296881346
0.24845484882259497,Happiness,Sadness,0.000695312966303742
0.24845484882259497,Happiness,Shame,0.06271011692063501
0.24845484882259497,Happiness,Boredom,0.0029685557623562084
0.24845484882259497,Happiness,Fear,0.0004622797562473911
0.24845484882259497,Happiness,Happiness,0.9758748156621025
0.24845484882259497,Happiness,Joy,0.00026649628277744926
0.24845484882259497,Happiness,Pride,0.00809438659650356
0.24845484882259497,Happiness,Sadness,0.0007995781999288947
0.24845484882259497,Happiness,Shame,0.011533887740083905
