C,Story,Emotion,Val
0.002528263657940747,Boredom,Boredom,0.42111426220870063
0.002528263657940747,Boredom,Fear,0.018891652030669368
0.002528263657940747,Boredom,Happiness,0.27234399897503225
0.002528263657940747,Boredom,Joy,0.045074791510352215
0.002528263657940747,Boredom,Pride,0.08094044095741988
0.002528263657940747,Boredom,Sadness,0.03318693411258979
0.002528263657940747,Boredom,Shame,0.12844792020523554
0.002528263657940747,Fear,Boredom,0.010806814820897794
0.002528263657940747,Fear,Fear,0.36404494617279776
0.002528263657940747,Fear,Happiness,0.02631879965691339
0.002528263657940747,Fear,Joy,0.06368909677234669
0.002528263657940747,Fear,Pride,0.03478365517495605
0.002528263657940747,Fear,Sadness,0.30954453251785563
0.002528263657940747,Fear,Shame,0.19081215488423292
0.002528263657940747,Happiness,Boredom,0.17015888666771806
0.002528263657940747,Happiness,Fear,0.01639311495958543
0.002528263657940747,Happiness,Happiness,0.24829694428573393
0.002528263657940747,Happiness,Joy,0.10958927312641106
0.002528263657940747,Happiness,Pride,0.23965177118385592
0.002528263657940747,Happiness,Sadness,0.021803412620684495
0.002528263657940747,Happiness,Shame,0.1941065971560112
0.002528263657940747,Joy,Boredom,0.01590882578482771
0.002528263657940747,Joy,Fear,0.07289609292142042
0.002528263657940747,Joy,Happiness,0.13362766926483644
0.002528263657940747,Joy,Joy,0.28816554646296105
0.002528263657940747,Joy,Pride,0.2553264323530846
0.002528263657940747,Joy,Sadness,0.027090520349642377
0.002528263657940747,Joy,Shame,0.2069849128632272
0.002528263657940747,Pride,Boredom,0.023182760101900277
0.002528263657940747,Pride,Fear,0.040376994885121656
0.002528263657940747,Pride,Happiness,0.1762034830608339
0.002528263657940747,Pride,Joy,0.2713700350476218
0.002528263657940747,Pride,Pride,0.2569159531351125
0.002528263657940747,Pride,Sadness,0.025021171615101603
0.002528263657940747,Pride,Shame,0.2069296021543082
0.002528263657940747,Sadness,Boredom,0.026809644262031477
0.002528263657940747,Sadness,Fear,0.27333683018914506
0.002528263657940747,Sadness,Happiness,0.035172552678795835
0.002528263657940747,Sadness,Joy,0.03926725951867525
0.002528263657940747,Sadness,Pride,0.03542510441219759
0.002528263657940747,Sadness,Sadness,0.4071211748861044
0.002528263657940747,Sadness,Shame,0.18286743405305003
0.002528263657940747,Shame,Boredom,0.012261950902964036
0.002528263657940747,Shame,Fear,0.32032599122120126
0.002528263657940747,Shame,Happiness,0.03149815594249586
0.002528263657940747,Shame,Joy,0.10932835244745527
0.002528263657940747,Shame,Pride,0.044346666548736716
0.002528263657940747,Shame,Sadness,0.2745513338349155
0.002528263657940747,Shame,Shame,0.20768754910223164
