C,Story,Emotion,Val
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Boredom,Boredom,0.9990861959603601
0.3276655164793273,Boredom,Fear,0.00014524903970846622
0.3276655164793273,Boredom,Happiness,1.2942650889001806e-05
0.3276655164793273,Boredom,Joy,0.00018339393618417314
0.3276655164793273,Boredom,Pride,0.00017805675392417226
0.3276655164793273,Boredom,Sadness,0.0001295004040938364
0.3276655164793273,Boredom,Shame,0.00026466125483993124
0.3276655164793273,Fear,Boredom,0.0004240367710651161
0.3276655164793273,Fear,Fear,0.9838377537638542
0.3276655164793273,Fear,Happiness,0.000539207793754745
0.3276655164793273,Fear,Joy,0.0004276820785127406
0.3276655164793273,Fear,Pride,0.0006154908346948205
0.3276655164793273,Fear,Sadness,0.005102913916961995
0.3276655164793273,Fear,Shame,0.009052914841156471
0.3276655164793273,Fear,Boredom,0.00043818464071123796
0.3276655164793273,Fear,Fear,0.9828045934395457
0.3276655164793273,Fear,Happiness,0.000554772364014107
0.3276655164793273,Fear,Joy,0.00043400626083257913
0.3276655164793273,Fear,Pride,0.0006234638775384174
0.3276655164793273,Fear,Sadness,0.005496464386914814
0.3276655164793273,Fear,Shame,0.009648515030443137
0.3276655164793273,Fear,Boredom,0.0004207935982574883
0.3276655164793273,Fear,Fear,0.9840703490871496
0.3276655164793273,Fear,Happiness,0.0005356343614058989
0.3276655164793273,Fear,Joy,0.00042627221624078775
0.3276655164793273,Fear,Pride,0.0006136772352941321
0.3276655164793273,Fear,Sadness,0.0050147191395959415
0.3276655164793273,Fear,Shame,0.00891855436205652
0.3276655164793273,Fear,Boredom,0.0004327794119946885
0.3276655164793273,Fear,Fear,0.9832028363641687
0.3276655164793273,Fear,Happiness,0.0005488303111908644
0.3276655164793273,Fear,Joy,0.0004315566270933221
0.3276655164793273,Fear,Pride,0.0006204052995368799
0.3276655164793273,Fear,Sadness,0.005344425772242259
0.3276655164793273,Fear,Shame,0.00941916621377307
0.3276655164793273,Fear,Boredom,0.0004186938913404857
0.3276655164793273,Fear,Fear,0.9842200816351431
0.3276655164793273,Fear,Happiness,0.0005333196713203884
0.3276655164793273,Fear,Joy,0.0004253673375592647
0.3276655164793273,Fear,Pride,0.0006125056171792061
0.3276655164793273,Fear,Sadness,0.004958025761046365
0.3276655164793273,Fear,Shame,0.008832006086411815
0.3276655164793273,Fear,Boredom,0.0004192526317266041
0.3276655164793273,Fear,Fear,0.9841803030570861
0.3276655164793273,Fear,Happiness,0.0005339357103692285
0.3276655164793273,Fear,Joy,0.00042560752362873715
0.3276655164793273,Fear,Pride,0.0006128171986628016
0.3276655164793273,Fear,Sadness,0.004973080859392329
0.3276655164793273,Fear,Shame,0.008855003019133844
0.3276655164793273,Fear,Boredom,0.00042177761091316584
0.3276655164793273,Fear,Fear,0.9839999463241514
0.3276655164793273,Fear,Happiness,0.0005367188069497265
0.3276655164793273,Fear,Joy,0.00042669841700971657
0.3276655164793273,Fear,Pride,0.0006142269871657248
0.3276655164793273,Fear,Sadness,0.0050413980317361344
0.3276655164793273,Fear,Shame,0.008959233822074213
0.3276655164793273,Fear,Boredom,0.0004255980581664209
0.3276655164793273,Fear,Fear,0.9837252116195239
0.3276655164793273,Fear,Happiness,0.0005409273079098649
0.3276655164793273,Fear,Joy,0.0004283660850564949
0.3276655164793273,Fear,Pride,0.000616365680018367
0.3276655164793273,Fear,Sadness,0.005145642043883527
0.3276655164793273,Fear,Shame,0.00911788920544153
0.3276655164793273,Fear,Boredom,0.00042989009476484456
0.3276655164793273,Fear,Fear,0.9834139355042169
0.3276655164793273,Fear,Happiness,0.000545651837402871
0.3276655164793273,Fear,Joy,0.00043026418591913564
0.3276655164793273,Fear,Pride,0.0006187768407308525
0.3276655164793273,Fear,Sadness,0.0052640049391808625
0.3276655164793273,Fear,Shame,0.009297476597784675
0.3276655164793273,Fear,Boredom,0.00042248210217318973
0.3276655164793273,Fear,Fear,0.983949451785813
0.3276655164793273,Fear,Happiness,0.0005374950788828854
0.3276655164793273,Fear,Joy,0.00042700438784127584
0.3276655164793273,Fear,Pride,0.0006146208474221398
0.3276655164793273,Fear,Sadness,0.005060541460509442
0.3276655164793273,Fear,Shame,0.008988404337358152
0.3276655164793273,Happiness,Boredom,0.008577432758384193
0.3276655164793273,Happiness,Fear,0.00037250357811780774
0.3276655164793273,Happiness,Happiness,0.8375126612239541
0.3276655164793273,Happiness,Joy,0.0005755017439242053
0.3276655164793273,Happiness,Pride,0.09137135008552746
0.3276655164793273,Happiness,Sadness,0.0007004898134407858
0.3276655164793273,Happiness,Shame,0.060890060796651456
0.3276655164793273,Happiness,Boredom,0.002828955084040549
0.3276655164793273,Happiness,Fear,0.00044193332332806185
0.3276655164793273,Happiness,Happiness,0.9774759569548769
0.3276655164793273,Happiness,Joy,0.00026666499361791056
0.3276655164793273,Happiness,Pride,0.0073133344430400295
0.3276655164793273,Happiness,Sadness,0.0007873640608746027
0.3276655164793273,Happiness,Shame,0.010885791140222046
0.3276655164793273,Happiness,Boredom,0.00929017165034475
0.3276655164793273,Happiness,Fear,0.0003751323002737749
0.3276655164793273,Happiness,Happiness,0.8027375002642938
0.3276655164793273,Happiness,Joy,0.0006375304179470185
0.3276655164793273,Happiness,Pride,0.11556885751038186
0.3276655164793273,Happiness,Sadness,0.0007209927830660842
0.3276655164793273,Happiness,Shame,0.07066981507369252
0.3276655164793273,Happiness,Boredom,0.008577432758384193
0.3276655164793273,Happiness,Fear,0.00037250357811780774
0.3276655164793273,Happiness,Happiness,0.8375126612239541
0.3276655164793273,Happiness,Joy,0.0005755017439242053
0.3276655164793273,Happiness,Pride,0.09137135008552746
0.3276655164793273,Happiness,Sadness,0.0007004898134407858
0.3276655164793273,Happiness,Shame,0.060890060796651456
0.3276655164793273,Happiness,Boredom,0.0539606251186347
0.3276655164793273,Happiness,Fear,0.00047960441825977703
0.3276655164793273,Happiness,Happiness,0.9348237669940662
0.3276655164793273,Happiness,Joy,0.00036111672826328055
0.3276655164793273,Happiness,Pride,0.004762923020167934
0.3276655164793273,Happiness,Sadness,0.0010168294242207936
0.3276655164793273,Happiness,Shame,0.00459513429638706
0.3276655164793273,Happiness,Boredom,0.004103290022726017
0.3276655164793273,Happiness,Fear,0.00045845633569115986
0.3276655164793273,Happiness,Happiness,0.9884380448611895
0.3276655164793273,Happiness,Joy,0.00020798473248451465
0.3276655164793273,Happiness,Pride,0.001979202214958664
0.3276655164793273,Happiness,Sadness,0.0008450558869196307
0.3276655164793273,Happiness,Shame,0.003967965946030341
0.3276655164793273,Happiness,Boredom,0.008577432758384193
0.3276655164793273,Happiness,Fear,0.00037250357811780774
0.3276655164793273,Happiness,Happiness,0.8375126612239541
0.3276655164793273,Happiness,Joy,0.0005755017439242053
0.3276655164793273,Happiness,Pride,0.09137135008552746
0.3276655164793273,Happiness,Sadness,0.0007004898134407858
0.3276655164793273,Happiness,Shame,0.060890060796651456
0.3276655164793273,Happiness,Boredom,0.008577432758384193
0.3276655164793273,Happiness,Fear,0.00037250357811780774
0.3276655164793273,Happiness,Happiness,0.8375126612239541
0.3276655164793273,Happiness,Joy,0.0005755017439242053
0.3276655164793273,Happiness,Pride,0.09137135008552746
0.3276655164793273,Happiness,Sadness,0.0007004898134407858
0.3276655164793273,Happiness,Shame,0.060890060796651456
0.3276655164793273,Happiness,Boredom,0.0075113758801765365
0.3276655164793273,Happiness,Fear,0.0003960945065271867
0.3276655164793273,Happiness,Happiness,0.8803757208291303
0.3276655164793273,Happiness,Joy,0.0005047866467485733
0.3276655164793273,Happiness,Pride,0.0625396661893434
0.3276655164793273,Happiness,Sadness,0.0007340768019605012
0.3276655164793273,Happiness,Shame,0.04793827914611376
0.3276655164793273,Happiness,Boredom,0.005011984387991529
0.3276655164793273,Happiness,Fear,0.00042597568954557476
0.3276655164793273,Happiness,Happiness,0.9424324261941056
0.3276655164793273,Happiness,Joy,0.0003721608438760185
0.3276655164793273,Happiness,Pride,0.025063368860259425
0.3276655164793273,Happiness,Sadness,0.0007523901757227106
0.3276655164793273,Happiness,Shame,0.025941693848499207
0.3276655164793273,Joy,Boredom,0.0002165493069689411
0.3276655164793273,Joy,Fear,0.0008001951052886493
0.3276655164793273,Joy,Happiness,0.0007049213681044747
0.3276655164793273,Joy,Joy,0.5484695820979308
0.3276655164793273,Joy,Pride,0.42869314532430275
0.3276655164793273,Joy,Sadness,0.0006646226768072322
0.3276655164793273,Joy,Shame,0.020450984120597065
0.3276655164793273,Joy,Boredom,0.00021746493081966427
0.3276655164793273,Joy,Fear,0.0007981783546285055
0.3276655164793273,Joy,Happiness,0.0007128840430014635
0.3276655164793273,Joy,Joy,0.5398486326528377
0.3276655164793273,Joy,Pride,0.436800994818459
0.3276655164793273,Joy,Sadness,0.0006651366502518465
0.3276655164793273,Joy,Shame,0.020956708550001712
0.3276655164793273,Joy,Boredom,0.00021926010805113424
0.3276655164793273,Joy,Fear,0.0007935838989968933
0.3276655164793273,Joy,Happiness,0.0007297652957449199
0.3276655164793273,Joy,Joy,0.5210885786520452
0.3276655164793273,Joy,Pride,0.45442751155421984
0.3276655164793273,Joy,Sadness,0.0006657626075273141
0.3276655164793273,Joy,Shame,0.022075537883414768
0.3276655164793273,Joy,Boredom,0.00021797361717659487
0.3276655164793273,Joy,Fear,0.0007969713542059857
0.3276655164793273,Joy,Happiness,0.0007174802090837878
0.3276655164793273,Joy,Joy,0.5348075574315021
0.3276655164793273,Joy,Pride,0.4415397864407016
0.3276655164793273,Joy,Sadness,0.0006653704568158935
0.3276655164793273,Joy,Shame,0.021254860490514522
0.3276655164793273,Joy,Boredom,0.0002185491124967949
0.3276655164793273,Joy,Fear,0.000795520292300233
0.3276655164793273,Joy,Happiness,0.0007228493138450303
0.3276655164793273,Joy,Joy,0.5288564390179529
0.3276655164793273,Joy,Pride,0.4471318782716853
0.3276655164793273,Joy,Sadness,0.0006655840397601836
0.3276655164793273,Joy,Shame,0.021609179951959122
0.3276655164793273,Joy,Boredom,0.0002185491124967949
0.3276655164793273,Joy,Fear,0.000795520292300233
